Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff
1630586411781,781,-1,-1,-1,2694,d0
1630586411814,814,-1,-1,-1,2442,d00
1630586411815,815,-1,-1,-1,2642,d00
1630586411815,815,-1,-1,-1,2460,d00
1630586411815,815,-1,-1,-1,2474,d00
1630586411815,815,-1,-1,-1,2438,d00
1630586411815,815,-1,-1,-1,2444,d00
1630586411815,815,-1,-1,-1,2432,d00
1630586411816,816,-1,-1,-1,2372,d00
1630586411816,816,-1,-1,-1,2444,d00
1630586411816,816,-1,-1,-1,2464,d00
1630586411816,816,-1,-1,-1,2422,d00
1630586411816,816,-1,-1,-1,2454,d00
1630586411818,818,-1,-1,-1,2668,d00
1630586411818,818,-1,-1,-1,2418,d00
1630586411818,818,-1,-1,-1,2416,d00
1630586411818,818,-1,-1,-1,2444,d00
1630586411818,818,-1,-1,-1,2422,d00
1630586411818,818,-1,-1,-1,2424,d00
1630586411835,835,-1,-1,-1,2422,d00
1630586411836,836,-1,-1,-1,2454,d00
1630586411836,836,-1,-1,-1,2634,d00
1630586411836,836,-1,-1,-1,2424,d00
1630586411836,836,-1,-1,-1,2452,d00
1630586411836,836,-1,-1,-1,2592,d00
1630586411837,837,-1,-1,-1,2694,d00
1630586411837,837,-1,-1,-1,2632,d00
1630586411837,837,-1,-1,-1,2566,d00
1630586411837,837,-1,-1,-1,2552,d00
1630586411870,870,-1,-1,-1,2618,d00
1630586411870,870,-1,-1,-1,2578,d00
1630586411870,870,-1,-1,-1,2530,d00
1630586411870,870,-1,-1,-1,2572,d00
1630586411870,870,-1,-1,-1,2560,d00
1630586411871,871,-1,-1,-1,2516,d00
1630586411871,871,-1,-1,-1,2552,d00
1630586411871,871,-1,-1,-1,2552,d00
1630586411871,871,-1,-1,-1,2566,d00
1630586411871,871,-1,-1,-1,2566,d00
1630586411871,871,-1,-1,-1,2556,d00
1630586411873,873,-1,-1,-1,2556,d00
1630586411873,873,-1,-1,-1,2576,d00
1630586411873,873,-1,-1,-1,2560,d00
1630586411873,873,-1,-1,-1,2556,d00
1630586411873,873,-1,-1,-1,2566,d00
1630586411873,873,-1,-1,-1,2576,d00
1630586411873,873,-1,-1,-1,2788,d00
1630586411885,885,-1,-1,-1,2556,d00
1630586411885,885,-1,-1,-1,2802,d00
1630586411886,886,-1,-1,-1,2552,d00
1630586411886,886,-1,-1,-1,2550,d00
1630586411886,886,-1,-1,-1,2566,d00
1630586411886,886,-1,-1,-1,2454,d00
1630586411886,886,-1,-1,-1,2552,d00
1630586411886,886,-1,-1,-1,2612,d00
1630586411886,886,-1,-1,-1,2586,d00
1630586411920,920,-1,-1,-1,2562,d00
1630586411920,920,-1,-1,-1,2566,d00
1630586411920,920,-1,-1,-1,2578,d00
1630586411920,920,-1,-1,-1,2572,d00
1630586411920,920,-1,-1,-1,2488,d00
1630586411920,920,-1,-1,-1,2578,d00
1630586411921,921,-1,-1,-1,2582,d00
1630586411921,921,-1,-1,-1,2560,d00
1630586411921,921,-1,-1,-1,2772,d00
1630586411921,921,-1,-1,-1,2602,d00
1630586411921,921,-1,-1,-1,2570,d00
1630586411921,921,-1,-1,-1,2824,d00
