Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff
1630587439271,271,-1,-1,-1,2444,d0
1630587439302,302,-1,-1,-1,2422,d000
1630587439304,304,-1,-1,-1,2418,d000
1630587439304,304,-1,-1,-1,2452,d000
1630587439304,304,-1,-1,-1,2422,d000
1630587439305,305,-1,-1,-1,2478,d000
1630587439305,305,-1,-1,-1,2412,d000
1630587439305,305,-1,-1,-1,2452,d000
1630587439305,305,-1,-1,-1,2468,d000
1630587439305,305,-1,-1,-1,2448,d000
1630587439305,305,-1,-1,-1,2432,d000
1630587439305,305,-1,-1,-1,2438,d000
1630587439305,305,-1,-1,-1,2418,d000
1630587439306,306,-1,-1,-1,2412,d000
1630587439306,306,-1,-1,-1,2452,d000
1630587439306,306,-1,-1,-1,2422,d000
1630587439306,306,-1,-1,-1,2434,d000
1630587439306,306,-1,-1,-1,2418,d000
1630587439317,317,-1,-1,-1,2442,d000
1630587439317,317,-1,-1,-1,2448,d000
1630587439317,317,-1,-1,-1,2464,d000
1630587439317,317,-1,-1,-1,2398,d000
1630587439317,317,-1,-1,-1,2352,d000
1630587439317,317,-1,-1,-1,2418,d000
1630587439354,354,-1,-1,-1,2424,d000
1630587439354,354,-1,-1,-1,2424,d000
1630587439354,354,-1,-1,-1,2416,d000
1630587439354,354,-1,-1,-1,2460,d000
1630587439355,355,-1,-1,-1,2496,d000
1630587439355,355,-1,-1,-1,2418,d000
1630587439355,355,-1,-1,-1,2680,d000
1630587439355,355,-1,-1,-1,2458,d000
1630587439355,355,-1,-1,-1,2460,d000
1630587439355,355,-1,-1,-1,2416,d000
1630587439355,355,-1,-1,-1,2434,d000
1630587439355,355,-1,-1,-1,2442,d000
1630587439355,355,-1,-1,-1,2474,d000
1630587439355,355,-1,-1,-1,2422,d000
1630587439355,355,-1,-1,-1,2460,d000
1630587439355,355,-1,-1,-1,2438,d000
1630587439355,355,-1,-1,-1,2324,d000
1630587439368,368,-1,-1,-1,2488,d000
1630587439368,368,-1,-1,-1,2444,d000
1630587439368,368,-1,-1,-1,2424,d000
1630587439369,369,-1,-1,-1,2422,d000
1630587439369,369,-1,-1,-1,2444,d000
1630587439369,369,-1,-1,-1,2442,d000
1630587439369,369,-1,-1,-1,2388,d000
1630587439369,369,-1,-1,-1,2434,d000
1630587439369,369,-1,-1,-1,2454,d000
1630587439369,369,-1,-1,-1,2422,d000
1630587439400,400,-1,-1,-1,2418,d000
1630587439401,401,-1,-1,-1,2444,d000
1630587439401,401,-1,-1,-1,2424,d000
1630587439401,401,-1,-1,-1,2412,d000
1630587439401,401,-1,-1,-1,2438,d000
1630587439401,401,-1,-1,-1,2448,d000
1630587439402,402,-1,-1,-1,2398,d000
1630587439402,402,-1,-1,-1,2458,d000
1630587439402,402,-1,-1,-1,2438,d000
1630587439402,402,-1,-1,-1,2428,d000
1630587439402,402,-1,-1,-1,2418,d000
1630587439402,402,-1,-1,-1,2448,d000
1630587439402,402,-1,-1,-1,2448,d000
1630587439402,402,-1,-1,-1,2422,d000
1630587439402,402,-1,-1,-1,2416,d000
1630587439402,402,-1,-1,-1,2408,d000
1630587439402,402,-1,-1,-1,2442,d000
1630587439419,419,-1,-1,-1,2412,d000
1630587439419,419,-1,-1,-1,2434,d000
1630587439419,419,-1,-1,-1,2448,d000
1630587439420,420,-1,-1,-1,2416,d000
1630587439420,420,-1,-1,-1,2454,d000
1630587439420,420,-1,-1,-1,2434,d000
1630587439420,420,-1,-1,-1,2424,d000
1630587439421,421,-1,-1,-1,2428,d000
1630587439421,421,-1,-1,-1,2438,d000
1630587439452,452,-1,-1,-1,2432,d000
1630587439452,452,-1,-1,-1,2418,d000
1630587439452,452,-1,-1,-1,2428,d000
1630587439453,453,-1,-1,-1,2464,d000
1630587439453,453,-1,-1,-1,2416,d000
1630587439453,453,-1,-1,-1,2408,d000
1630587439453,453,-1,-1,-1,2370,d000
1630587439453,453,-1,-1,-1,2484,d000
1630587439453,453,-1,-1,-1,2418,d000
1630587439453,453,-1,-1,-1,2432,d000
1630587439453,453,-1,-1,-1,2454,d000
1630587439453,453,-1,-1,-1,2416,d000
1630587439453,453,-1,-1,-1,2478,d000
1630587439454,454,-1,-1,-1,2424,d000
1630587439454,454,-1,-1,-1,2442,d000
1630587439454,454,-1,-1,-1,2316,d000
1630587439454,454,-1,-1,-1,2416,d000
1630587439473,473,-1,-1,-1,2444,d000
1630587439473,473,-1,-1,-1,2632,d000
1630587439473,473,-1,-1,-1,2424,d000
1630587439473,473,-1,-1,-1,2454,d000
1630587439473,473,-1,-1,-1,2428,d000
1630587439474,474,-1,-1,-1,2416,d000
