Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff,,
1.63066E+12,17,-1,-1,-1,2560,d0,,
1.63066E+12,17,-1,-1,-1,2542,d0,,
1.63066E+12,17,-1,-1,-1,2586,d0,,
1.63066E+12,17,-1,-1,-1,2588,d0,,
1.63066E+12,17,-1,-1,-1,2576,d0,,
1.63066E+12,27,-1,-1,-1,2578,d0,,
1.63066E+12,27,-1,-1,-1,2596,d0,,
1.63066E+12,27,-1,-1,-1,2572,d0,,
1.63066E+12,27,-1,-1,-1,2572,d0,,
1.63066E+12,54,-1,-1,-1,2844,d0,,
1.63066E+12,55,-1,-1,-1,2602,d0,,
1.63066E+12,55,-1,-1,-1,2586,d0,,
1.63066E+12,55,-1,-1,-1,2596,d0,,
1.63066E+12,55,-1,-1,-1,2588,d0,,
1.63066E+12,55,-1,-1,-1,2860,d0,,
1.63066E+12,55,-1,-1,-1,2578,d0,,
1.63066E+12,55,-1,-1,-1,2602,d0,,
1.63066E+12,55,-1,-1,-1,2598,d0,,
1.63066E+12,55,-1,-1,-1,2782,d0,,
1.63066E+12,56,-1,-1,-1,2582,d0,,
1.63066E+12,56,-1,-1,-1,2588,d0,,
1.63066E+12,56,-1,-1,-1,2562,d0,,
1.63066E+12,57,-1,-1,-1,2566,d0,,
1.63066E+12,57,-1,-1,-1,2592,d0,,
1.63066E+12,57,-1,-1,-1,2570,d0,,
1.63066E+12,57,-1,-1,-1,2562,d0,,
1.63066E+12,68,-1,-1,-1,2576,d0,,
1.63066E+12,68,-1,-1,-1,2576,d0,,
1.63066E+12,68,-1,-1,-1,2578,d0,,
1.63066E+12,68,-1,-1,-1,2622,d0,,
1.63066E+12,94,-1,-1,-1,2582,d0,,
1.63066E+12,94,-1,-1,-1,2690,d0,,
1.63066E+12,94,-1,-1,-1,2570,d0,,
1.63066E+12,94,-1,-1,-1,2612,d0,,
1.63066E+12,94,-1,-1,-1,2572,d0,,
1.63066E+12,94,-1,-1,-1,2460,d0,,
1.63066E+12,94,-1,-1,-1,2670,d0,,
1.63066E+12,94,-1,-1,-1,2848,d0,,
1.63066E+12,94,-1,-1,-1,2566,d0,,
1.63066E+12,95,-1,-1,-1,2864,d0,,
1.63066E+12,95,-1,-1,-1,2586,d0,,
1.63066E+12,95,-1,-1,-1,2560,d0,,
1.63066E+12,95,-1,-1,-1,2582,d0,,
1.63066E+12,95,-1,-1,-1,2562,d0,,
1.63066E+12,96,-1,-1,-1,2598,d0,,
1.63066E+12,96,-1,-1,-1,2570,d0,,
1.63066E+12,96,-1,-1,-1,2562,d0,,
1.63066E+12,104,-1,-1,-1,2566,d0,,
1.63066E+12,104,-1,-1,-1,2546,d0,,
1.63066E+12,104,-1,-1,-1,2566,d0,,
1.63066E+12,104,-1,-1,-1,2550,d0,,
1.63066E+12,135,-1,-1,-1,2582,d0,,
1.63066E+12,136,-1,-1,-1,2592,d0,,
1.63066E+12,136,-1,-1,-1,2618,d0,,
1.63066E+12,136,-1,-1,-1,2592,d0,,
1.63066E+12,136,-1,-1,-1,2572,d0,,
1.63066E+12,136,-1,-1,-1,2562,d0,,
1.63066E+12,136,-1,-1,-1,2688,d0,,
1.63066E+12,136,-1,-1,-1,2572,d0,,
1.63066E+12,136,-1,-1,-1,2560,d0,,
1.63066E+12,136,-1,-1,-1,2566,d0,,
1.63066E+12,136,-1,-1,-1,2576,d0,,
1.63066E+12,136,-1,-1,-1,2716,d0,,
1.63066E+12,136,-1,-1,-1,2562,d0,,
1.63066E+12,136,-1,-1,-1,2582,d0,,
1.63066E+12,138,-1,-1,-1,2598,d0,,
1.63066E+12,138,-1,-1,-1,2570,d0,,
1.63066E+12,138,-1,-1,-1,2556,d0,,
1.63066E+12,147,-1,-1,-1,2592,d0,,
1.63066E+12,147,-1,-1,-1,2588,d0,,
1.63066E+12,147,-1,-1,-1,2576,d0,,
1.63066E+12,178,-1,-1,-1,2690,d0,,
1.63066E+12,178,-1,-1,-1,2582,d0,,
1.63066E+12,178,-1,-1,-1,2832,d0,,
1.63066E+12,178,-1,-1,-1,2592,d0,,
1.63066E+12,179,-1,-1,-1,2606,d0,,
1.63066E+12,179,-1,-1,-1,2562,d0,,
1.63066E+12,179,-1,-1,-1,2576,d0,,
1.63066E+12,179,-1,-1,-1,2500,d0,,
1.63066E+12,179,-1,-1,-1,2842,d0,,
1.63066E+12,179,-1,-1,-1,2556,d0,,
1.63066E+12,179,-1,-1,-1,2582,d0,,
1.63066E+12,180,-1,-1,-1,2582,d0,,
1.63066E+12,180,-1,-1,-1,2562,d0,,
1.63066E+12,180,-1,-1,-1,2618,d0,,
1.63066E+12,180,-1,-1,-1,2602,d0,,
1.63066E+12,180,-1,-1,-1,2572,d0,,
1.63066E+12,180,-1,-1,-1,2572,d0,,
1.63066E+12,193,-1,-1,-1,2572,d0,,
1.63066E+12,193,-1,-1,-1,2586,d0,,
1.63066E+12,193,-1,-1,-1,2760,d0,,
1.63066E+12,193,-1,-1,-1,2526,d0,,
1.63066E+12,193,-1,-1,-1,2592,d0,,
1.63066E+12,193,-1,-1,-1,2658,d0,,
1.63066E+12,193,-1,-1,-1,2560,d0,,
1.63066E+12,193,-1,-1,-1,2576,d0,,
1.63066E+12,193,-1,-1,-1,2534,d0,,
1.63066E+12,193,-1,-1,-1,2582,d0,,
1.63066E+12,229,-1,-1,-1,2588,d0,,
1.63066E+12,230,-1,-1,-1,2848,d0,,
1.63066E+12,230,-1,-1,-1,2588,d0,,
1.63066E+12,230,-1,-1,-1,2674,d0,,
1.63066E+12,230,-1,-1,-1,2598,d0,,
1.63066E+12,230,-1,-1,-1,2900,d0,,
1.63066E+12,230,-1,-1,-1,2932,d0,,
1.63066E+12,230,-1,-1,-1,2552,d0,,
1.63066E+12,230,-1,-1,-1,2608,d0,,
1.63066E+12,230,-1,-1,-1,2588,d0,,
1.63066E+12,230,-1,-1,-1,2582,d0,,
1.63066E+12,230,-1,-1,-1,2586,d0,,
1.63066E+12,230,-1,-1,-1,2606,d0,,
1.63066E+12,230,-1,-1,-1,2578,d0,,
1.63066E+12,230,-1,-1,-1,2552,d0,,
1.63066E+12,230,-1,-1,-1,2598,d0,,
1.63066E+12,231,-1,-1,-1,2586,d0,,
1.63066E+12,242,-1,-1,-1,2576,d0,,
1.63066E+12,242,-1,-1,-1,2878,d0,,
1.63066E+12,242,-1,-1,-1,2588,d0,,
1.63066E+12,242,-1,-1,-1,2556,d0,,
1.63066E+12,243,-1,-1,-1,2570,d0,,
1.63066E+12,243,-1,-1,-1,2602,d0,,
1.63066E+12,243,-1,-1,-1,2576,d0,,
1.63066E+12,243,-1,-1,-1,2562,d0,,
1.63066E+12,272,-1,-1,-1,2608,d0,,
1.63066E+12,273,-1,-1,-1,2592,d0,,
1.63066E+12,273,-1,-1,-1,2634,d0,,
1.63066E+12,273,-1,-1,-1,2586,d0,,
1.63066E+12,273,-1,-1,-1,2598,d0,,
1.63066E+12,273,-1,-1,-1,2648,d0,,
1.63066E+12,273,-1,-1,-1,2560,d0,,
1.63066E+12,273,-1,-1,-1,2592,d0,,
1.63066E+12,273,-1,-1,-1,2500,d0,,
1.63066E+12,273,-1,-1,-1,2560,d0,,
1.63066E+12,273,-1,-1,-1,2576,d0,,
1.63066E+12,274,-1,-1,-1,2732,d0,,
1.63066E+12,274,-1,-1,-1,2578,d0,,
1.63066E+12,274,-1,-1,-1,2792,d0,,
1.63066E+12,275,-1,-1,-1,2658,d0,,
1.63066E+12,275,-1,-1,-1,2598,d0,,
1.63066E+12,275,-1,-1,-1,2572,d0,,
1.63066E+12,288,-1,-1,-1,2496,d0,,
1.63066E+12,288,-1,-1,-1,2576,d0,,
1.63066E+12,288,-1,-1,-1,2570,d0,,
1.63066E+12,288,-1,-1,-1,2560,d0,,
1.63066E+12,288,-1,-1,-1,2572,d0,,
1.63066E+12,317,-1,-1,-1,2608,d0,,
1.63066E+12,317,-1,-1,-1,2700,d0,,
1.63066E+12,317,-1,-1,-1,2586,d0,,
1.63066E+12,317,-1,-1,-1,2612,d0,,
1.63066E+12,317,-1,-1,-1,2566,d0,,
1.63066E+12,317,-1,-1,-1,2850,d0,,
1.63066E+12,317,-1,-1,-1,2596,d0,,
1.63066E+12,318,-1,-1,-1,2586,d0,,
1.63066E+12,318,-1,-1,-1,2556,d0,,
1.63066E+12,318,-1,-1,-1,2566,d0,,
1.63066E+12,318,-1,-1,-1,2586,d0,,
1.63066E+12,318,-1,-1,-1,2822,d0,,
1.63066E+12,318,-1,-1,-1,2536,d0,,
1.63066E+12,318,-1,-1,-1,2606,d0,,
1.63066E+12,318,-1,-1,-1,2624,d0,,
1.63066E+12,318,-1,-1,-1,2572,d0,,
1.63066E+12,318,-1,-1,-1,2556,d0,,
1.63066E+12,330,-1,-1,-1,2606,d0,,
1.63066E+12,330,-1,-1,-1,2576,d0,,
1.63066E+12,330,-1,-1,-1,2540,d0,,
1.63066E+12,330,-1,-1,-1,2582,d0,,
1.63066E+12,330,-1,-1,-1,2560,d0,,
1.63066E+12,330,-1,-1,-1,2706,d0,,
1.63066E+12,330,-1,-1,-1,2736,d0,,
1.63066E+12,330,-1,-1,-1,2752,d0,,
1.63066E+12,330,-1,-1,-1,2592,d0,,
1.63066E+12,364,-1,-1,-1,2560,d0,,
1.63066E+12,364,-1,-1,-1,2566,d0,,
1.63066E+12,365,-1,-1,-1,2602,d0,,
1.63066E+12,365,-1,-1,-1,2560,d0,,
1.63066E+12,365,-1,-1,-1,2572,d0,,
1.63066E+12,365,-1,-1,-1,2618,d0,,
1.63066E+12,365,-1,-1,-1,2570,d0,,
1.63066E+12,365,-1,-1,-1,2596,d0,,
1.63066E+12,365,-1,-1,-1,2778,d0,,
1.63066E+12,365,-1,-1,-1,2596,d0,,
1.63066E+12,365,-1,-1,-1,2572,d0,,
1.63066E+12,365,-1,-1,-1,2578,d0,,
1.63066E+12,366,-1,-1,-1,2588,d0,,
1.63066E+12,366,-1,-1,-1,2576,d0,,
1.63066E+12,366,-1,-1,-1,2562,d0,,
1.63066E+12,366,-1,-1,-1,2582,d0,,
1.63066E+12,366,-1,-1,-1,2596,d0,,
1.63066E+12,375,-1,-1,-1,2566,d0,,
1.63066E+12,375,-1,-1,-1,2746,d0,,
1.63066E+12,375,-1,-1,-1,2650,d0,,
1.63066E+12,375,-1,-1,-1,2566,d0,,
1.63066E+12,405,-1,-1,-1,2586,d0,,
1.63066E+12,405,-1,-1,-1,2714,d0,,
1.63066E+12,405,-1,-1,-1,2752,d0,,
1.63066E+12,405,-1,-1,-1,2742,d0,,
1.63066E+12,405,-1,-1,-1,2628,d0,,
1.63066E+12,405,-1,-1,-1,2598,d0,,
1.63066E+12,406,-1,-1,-1,2572,d0,,
1.63066E+12,406,-1,-1,-1,2756,d0,,
1.63066E+12,406,-1,-1,-1,2926,d0,,
1.63066E+12,406,-1,-1,-1,2586,d0,,
1.63066E+12,406,-1,-1,-1,2578,d0,,
1.63066E+12,406,-1,-1,-1,2588,d0,,
1.63066E+12,406,-1,-1,-1,2606,d0,,
1.63066E+12,406,-1,-1,-1,2570,d0,,
1.63066E+12,406,-1,-1,-1,2586,d0,,
1.63066E+12,406,-1,-1,-1,2598,d0,,
1.63066E+12,406,-1,-1,-1,2598,d0,,
1.63066E+12,417,-1,-1,-1,2592,d0,,
1.63066E+12,417,-1,-1,-1,2854,d0,,
1.63066E+12,417,-1,-1,-1,2632,d0,,
1.63066E+12,446,-1,-1,-1,2582,d0,,
1.63066E+12,446,-1,-1,-1,2606,d0,,
1.63066E+12,446,-1,-1,-1,2602,d0,,
1.63066E+12,446,-1,-1,-1,2894,d0,,
1.63066E+12,446,-1,-1,-1,2438,d0,,
1.63066E+12,446,-1,-1,-1,2424,d0,,
1.63066E+12,446,-1,-1,-1,2452,d0,,
1.63066E+12,446,-1,-1,-1,2560,d0,,
1.63066E+12,446,-1,-1,-1,2470,d0,,
1.63066E+12,446,-1,-1,-1,2804,d0,,
1.63066E+12,446,-1,-1,-1,2434,d0,,
1.63066E+12,447,-1,-1,-1,2442,d0,,
1.63066E+12,447,-1,-1,-1,2460,d0,,
1.63066E+12,448,-1,-1,-1,2448,d0,,
1.63066E+12,448,-1,-1,-1,2412,d0,,
1.63066E+12,448,-1,-1,-1,2448,d0,,
1.63066E+12,448,-1,-1,-1,2464,d0,,
1.63066E+12,455,-1,-1,-1,2452,d0,,
1.63066E+12,455,-1,-1,-1,2422,d0,,
1.63066E+12,455,-1,-1,-1,2448,d0,,
1.63066E+12,485,-1,-1,-1,2448,d0,,
1.63066E+12,485,-1,-1,-1,2448,d0,,
1.63066E+12,485,-1,-1,-1,2370,d0,,
1.63066E+12,486,-1,-1,-1,2438,d0,,
1.63066E+12,486,-1,-1,-1,2438,d0,,
1.63066E+12,486,-1,-1,-1,2444,d0,,
1.63066E+12,486,-1,-1,-1,2442,d0,,
1.63066E+12,487,-1,-1,-1,2424,d0,,
1.63066E+12,487,-1,-1,-1,2460,d0,,
1.63066E+12,487,-1,-1,-1,2496,d0,,
1.63066E+12,487,-1,-1,-1,2660,d0,,
1.63066E+12,487,-1,-1,-1,2350,d0,,
1.63066E+12,487,-1,-1,-1,2444,d0,,
1.63066E+12,487,-1,-1,-1,2454,d0,,
1.63066E+12,487,-1,-1,-1,2424,d0,,
1.63066E+12,487,-1,-1,-1,2586,d0,,
1.63066E+12,487,-1,-1,-1,2452,d0,,
1.63066E+12,496,-1,-1,-1,2452,d0,,
1.63066E+12,496,-1,-1,-1,2448,d0,,
1.63066E+12,496,-1,-1,-1,2452,d0,,
1.63066E+12,496,-1,-1,-1,2402,d0,,
1.63066E+12,497,-1,-1,-1,2570,d0,,
1.63066E+12,527,-1,-1,-1,2448,d0,,
1.63066E+12,527,-1,-1,-1,2464,d0,,
1.63066E+12,527,-1,-1,-1,2448,d0,,
1.63066E+12,527,-1,-1,-1,2444,d0,,
1.63066E+12,527,-1,-1,-1,2490,d0,,
1.63066E+12,527,-1,-1,-1,2470,d0,,
1.63066E+12,527,-1,-1,-1,2432,d0,,
1.63066E+12,527,-1,-1,-1,2480,d0,,
1.63066E+12,528,-1,-1,-1,2468,d0,,
1.63066E+12,528,-1,-1,-1,2444,d0,,
1.63066E+12,528,-1,-1,-1,2452,d0,,
1.63066E+12,528,-1,-1,-1,2468,d0,,
1.63066E+12,529,-1,-1,-1,2470,d0,,
1.63066E+12,529,-1,-1,-1,2434,d0,,
1.63066E+12,529,-1,-1,-1,2470,d0,,
1.63066E+12,529,-1,-1,-1,2434,d0,,
1.63066E+12,529,-1,-1,-1,2468,d0,,
1.63066E+12,549,-1,-1,-1,2432,d0,,
1.63066E+12,550,-1,-1,-1,2460,d0,,
1.63066E+12,550,-1,-1,-1,2514,d0,,
1.63066E+12,550,-1,-1,-1,2432,d0,,
1.63066E+12,550,-1,-1,-1,2452,d0,,
1.63066E+12,550,-1,-1,-1,2478,d0,,
1.63066E+12,550,-1,-1,-1,2452,d0,,
1.63066E+12,550,-1,-1,-1,2418,d0,,
1.63066E+12,577,-1,-1,-1,2452,d0,,
1.63066E+12,577,-1,-1,-1,2452,d0,,
1.63066E+12,578,-1,-1,-1,2438,d0,,
1.63066E+12,578,-1,-1,-1,2454,d0,,
1.63066E+12,578,-1,-1,-1,2458,d0,,
1.63066E+12,578,-1,-1,-1,2428,d0,,
1.63066E+12,578,-1,-1,-1,2444,d0,,
1.63066E+12,578,-1,-1,-1,2378,d0,,
1.63066E+12,578,-1,-1,-1,2424,d0,,
1.63066E+12,578,-1,-1,-1,2424,d0,,
1.63066E+12,578,-1,-1,-1,2464,d0,,
1.63066E+12,579,-1,-1,-1,2454,d0,,
1.63066E+12,579,-1,-1,-1,2452,d0,,
1.63066E+12,579,-1,-1,-1,2438,d0,,
1.63066E+12,579,-1,-1,-1,2586,d0,,
1.63066E+12,579,-1,-1,-1,2494,d0,,
1.63066E+12,579,-1,-1,-1,2342,d0,,
1.63066E+12,592,-1,-1,-1,2468,d0,,
1.63066E+12,592,-1,-1,-1,2470,d0,,
1.63066E+12,592,-1,-1,-1,2506,d0,,
1.63066E+12,592,-1,-1,-1,2572,d0,,
1.63066E+12,593,-1,-1,-1,2490,d0,,
1.63066E+12,593,-1,-1,-1,2458,d0,,
1.63066E+12,593,-1,-1,-1,2434,d0,,
1.63066E+12,593,-1,-1,-1,2520,d0,,
1.63066E+12,593,-1,-1,-1,2418,d0,,
1.63066E+12,627,-1,-1,-1,2464,d0,,
1.63066E+12,627,-1,-1,-1,2464,d0,,
1.63066E+12,628,-1,-1,-1,2458,d0,,
1.63066E+12,628,-1,-1,-1,2454,d0,,
1.63066E+12,628,-1,-1,-1,2442,d0,,
1.63066E+12,628,-1,-1,-1,2474,d0,,
1.63066E+12,628,-1,-1,-1,2488,d0,,
1.63066E+12,628,-1,-1,-1,2428,d0,,
1.63066E+12,629,-1,-1,-1,2454,d0,,
1.63066E+12,629,-1,-1,-1,2458,d0,,
1.63066E+12,629,-1,-1,-1,2438,d0,,
1.63066E+12,629,-1,-1,-1,2424,d0,,
1.63066E+12,629,-1,-1,-1,2596,d0,,
1.63066E+12,629,-1,-1,-1,2434,d0,,
1.63066E+12,629,-1,-1,-1,2428,d0,,
1.63066E+12,629,-1,-1,-1,2432,d0,,
1.63066E+12,629,-1,-1,-1,2422,d0,,
1.63066E+12,648,-1,-1,-1,2464,d0,,
1.63066E+12,648,-1,-1,-1,2434,d0,,
1.63066E+12,648,-1,-1,-1,2448,d0,,
1.63066E+12,649,-1,-1,-1,2398,d0,,
1.63066E+12,649,-1,-1,-1,2484,d0,,
1.63066E+12,649,-1,-1,-1,2434,d0,,
1.63066E+12,649,-1,-1,-1,2460,d0,,
1.63066E+12,649,-1,-1,-1,2424,d0,,
1.63066E+12,649,-1,-1,-1,2366,d0,,
1.63066E+12,674,-1,-1,-1,2448,d0,,
1.63066E+12,675,-1,-1,-1,2432,d0,,
1.63066E+12,675,-1,-1,-1,2406,d0,,
1.63066E+12,675,-1,-1,-1,2474,d0,,
1.63066E+12,676,-1,-1,-1,2460,d0,,
1.63066E+12,676,-1,-1,-1,2438,d0,,
1.63066E+12,676,-1,-1,-1,2438,d0,,
1.63066E+12,676,-1,-1,-1,2452,d0,,
1.63066E+12,676,-1,-1,-1,2442,d0,,
1.63066E+12,676,-1,-1,-1,2432,d0,,
1.63066E+12,679,-1,-1,-1,2464,d0,,
1.63066E+12,679,-1,-1,-1,2454,d0,,
1.63066E+12,679,-1,-1,-1,2448,d0,,
1.63066E+12,679,-1,-1,-1,2424,d0,,
1.63066E+12,679,-1,-1,-1,2458,d0,,
1.63066E+12,679,-1,-1,-1,2434,d0,,
1.63066E+12,679,-1,-1,-1,2478,d0,,
1.63066E+12,688,-1,-1,-1,2442,d0,,
1.63066E+12,688,-1,-1,-1,2434,d0,,
1.63066E+12,688,-1,-1,-1,2424,d0,,
1.63066E+12,688,-1,-1,-1,2438,d0,,
1.63066E+12,720,-1,-1,-1,2488,d0,,
1.63066E+12,720,-1,-1,-1,2468,d0,,
1.63066E+12,720,-1,-1,-1,2434,d0,,
1.63066E+12,721,-1,-1,-1,2468,d0,,
1.63066E+12,721,-1,-1,-1,2398,d0,,
1.63066E+12,721,-1,-1,-1,2424,d0,,
1.63066E+12,721,-1,-1,-1,2438,d0,,
1.63066E+12,721,-1,-1,-1,2458,d0,,
1.63066E+12,721,-1,-1,-1,2510,d0,,
1.63066E+12,722,-1,-1,-1,2428,d0,,
1.63066E+12,722,-1,-1,-1,2452,d0,,
1.63066E+12,722,-1,-1,-1,2452,d0,,
1.63066E+12,722,-1,-1,-1,2442,d0,,
1.63066E+12,722,-1,-1,-1,2416,d0,,
1.63066E+12,722,-1,-1,-1,2448,d0,,
1.63066E+12,722,-1,-1,-1,2442,d0,,
1.63066E+12,722,-1,-1,-1,2424,d0,,
1.63066E+12,731,-1,-1,-1,2438,d0,,
1.63066E+12,731,-1,-1,-1,2454,d0,,
1.63066E+12,731,-1,-1,-1,2428,d0,,
1.63066E+12,731,-1,-1,-1,2434,d0,,
1.63066E+12,731,-1,-1,-1,2444,d0,,
1.63066E+12,732,-1,-1,-1,2460,d0,,
1.63066E+12,732,-1,-1,-1,2444,d0,,
1.63066E+12,732,-1,-1,-1,2452,d0,,
1.63066E+12,732,-1,-1,-1,2452,d0,,
1.63066E+12,763,-1,-1,-1,2432,d0,,
1.63066E+12,764,-1,-1,-1,2442,d0,,
1.63066E+12,764,-1,-1,-1,2458,d0,,
1.63066E+12,764,-1,-1,-1,2454,d0,,
1.63066E+12,764,-1,-1,-1,2366,d0,,
1.63066E+12,764,-1,-1,-1,2464,d0,,
1.63066E+12,764,-1,-1,-1,2454,d0,,
1.63066E+12,764,-1,-1,-1,2428,d0,,
1.63066E+12,764,-1,-1,-1,2428,d0,,
1.63066E+12,764,-1,-1,-1,2454,d0,,
1.63066E+12,764,-1,-1,-1,2444,d0,,
1.63066E+12,764,-1,-1,-1,2434,d0,,
1.63066E+12,764,-1,-1,-1,2452,d0,,
1.63066E+12,765,-1,-1,-1,2434,d0,,
1.63066E+12,765,-1,-1,-1,2674,d0,,
1.63066E+12,765,-1,-1,-1,2438,d0,,
1.63066E+12,765,-1,-1,-1,2454,d0,,
1.63066E+12,774,-1,-1,-1,2434,d0,,
1.63066E+12,774,-1,-1,-1,2424,d0,,
1.63066E+12,774,-1,-1,-1,2464,d0,,
1.63066E+12,774,-1,-1,-1,2438,d0,,
1.63066E+12,808,-1,-1,-1,2434,d0,,
1.63066E+12,808,-1,-1,-1,2442,d0,,
1.63066E+12,808,-1,-1,-1,2460,d0,,
1.63066E+12,808,-1,-1,-1,2442,d0,,
1.63066E+12,808,-1,-1,-1,2454,d0,,
1.63066E+12,808,-1,-1,-1,2534,d0,,
1.63066E+12,808,-1,-1,-1,2448,d0,,
1.63066E+12,808,-1,-1,-1,2432,d0,,
1.63066E+12,808,-1,-1,-1,2464,d0,,
1.63066E+12,808,-1,-1,-1,2418,d0,,
1.63066E+12,809,-1,-1,-1,2428,d0,,
1.63066E+12,809,-1,-1,-1,2438,d0,,
1.63066E+12,809,-1,-1,-1,2460,d0,,
1.63066E+12,809,-1,-1,-1,2452,d0,,
1.63066E+12,810,-1,-1,-1,2648,d0,,
1.63066E+12,810,-1,-1,-1,2448,d0,,
1.63066E+12,810,-1,-1,-1,2746,d0,,
1.63066E+12,820,-1,-1,-1,2922,d0,,
1.63066E+12,820,-1,-1,-1,2432,d0,,
1.63066E+12,820,-1,-1,-1,2460,d0,,
1.63066E+12,820,-1,-1,-1,2438,d0,,
1.63066E+12,820,-1,-1,-1,2444,d0,,
1.63066E+12,820,-1,-1,-1,2458,d0,,
1.63066E+12,820,-1,-1,-1,2452,d0,,
1.63066E+12,820,-1,-1,-1,2442,d0,,
1.63066E+12,821,-1,-1,-1,2576,d0,,
1.63066E+12,856,-1,-1,-1,2454,d0,,
1.63066E+12,856,-1,-1,-1,2454,d0,,
1.63066E+12,856,-1,-1,-1,2434,d0,,
1.63066E+12,856,-1,-1,-1,2470,d0,,
1.63066E+12,856,-1,-1,-1,2434,d0,,
1.63066E+12,856,-1,-1,-1,2422,d0,,
1.63066E+12,856,-1,-1,-1,2458,d0,,
1.63066E+12,856,-1,-1,-1,2454,d0,,
1.63066E+12,856,-1,-1,-1,2428,d0,,
1.63066E+12,856,-1,-1,-1,2370,d0,,
1.63066E+12,856,-1,-1,-1,2452,d0,,
1.63066E+12,856,-1,-1,-1,2454,d0,,
1.63066E+12,857,-1,-1,-1,2424,d0,,
1.63066E+12,857,-1,-1,-1,2432,d0,,
1.63066E+12,857,-1,-1,-1,2458,d0,,
1.63066E+12,857,-1,-1,-1,2438,d0,,
1.63066E+12,857,-1,-1,-1,2434,d0,,
1.63066E+12,865,-1,-1,-1,2444,d0,,
1.63066E+12,865,-1,-1,-1,2444,d0,,
1.63066E+12,865,-1,-1,-1,2454,d0,,
1.63066E+12,894,-1,-1,-1,2514,d0,,
1.63066E+12,894,-1,-1,-1,2452,d0,,
1.63066E+12,894,-1,-1,-1,2432,d0,,
1.63066E+12,894,-1,-1,-1,2464,d0,,
1.63066E+12,894,-1,-1,-1,2474,d0,,
1.63066E+12,894,-1,-1,-1,2428,d0,,
1.63066E+12,894,-1,-1,-1,2490,d0,,
1.63066E+12,894,-1,-1,-1,2598,d0,,
1.63066E+12,894,-1,-1,-1,2444,d0,,
1.63066E+12,894,-1,-1,-1,2428,d0,,
1.63066E+12,894,-1,-1,-1,2732,d0,,
1.63066E+12,894,-1,-1,-1,2448,d0,,
1.63066E+12,894,-1,-1,-1,2434,d0,,
1.63066E+12,894,-1,-1,-1,2442,d0,,
1.63066E+12,894,-1,-1,-1,2444,d0,,
1.63066E+12,895,-1,-1,-1,2392,d0,,
1.63066E+12,895,-1,-1,-1,2438,d0,,
1.63066E+12,905,-1,-1,-1,2444,d0,,
1.63066E+12,905,-1,-1,-1,2452,d0,,
1.63066E+12,906,-1,-1,-1,2432,d0,,
1.63066E+12,906,-1,-1,-1,2432,d0,,
1.63066E+12,934,-1,-1,-1,2516,d0,,
1.63066E+12,934,-1,-1,-1,2452,d0,,
1.63066E+12,934,-1,-1,-1,2416,d0,,
1.63066E+12,934,-1,-1,-1,2470,d0,,
1.63066E+12,934,-1,-1,-1,2454,d0,,
1.63066E+12,934,-1,-1,-1,2424,d0,,
1.63066E+12,934,-1,-1,-1,2434,d0,,
1.63066E+12,934,-1,-1,-1,2448,d0,,
1.63066E+12,934,-1,-1,-1,2428,d0,,
1.63066E+12,934,-1,-1,-1,2428,d0,,
1.63066E+12,934,-1,-1,-1,2448,d0,,
1.63066E+12,934,-1,-1,-1,2690,d0,,
1.63066E+12,935,-1,-1,-1,2432,d0,,
1.63066E+12,935,-1,-1,-1,2434,d0,,
1.63066E+12,935,-1,-1,-1,2448,d0,,
1.63066E+12,935,-1,-1,-1,2448,d0,,
1.63066E+12,935,-1,-1,-1,2432,d0,,
1.63066E+12,944,-1,-1,-1,2638,d0,,
1.63066E+12,944,-1,-1,-1,2452,d0,,
1.63066E+12,944,-1,-1,-1,2428,d0,,
1.63066E+12,944,-1,-1,-1,2438,d0,,
1.63066E+12,944,-1,-1,-1,2444,d0,,
1.63066E+12,977,-1,-1,-1,2452,d0,,
1.63066E+12,977,-1,-1,-1,2418,d0,,
1.63066E+12,977,-1,-1,-1,2452,d0,,
1.63066E+12,977,-1,-1,-1,2434,d0,,
1.63066E+12,977,-1,-1,-1,2432,d0,,
1.63066E+12,977,-1,-1,-1,2438,d0,,
1.63066E+12,977,-1,-1,-1,2372,d0,,
1.63066E+12,977,-1,-1,-1,2434,d0,,
1.63066E+12,977,-1,-1,-1,2448,d0,,
1.63066E+12,977,-1,-1,-1,2452,d0,,
1.63066E+12,977,-1,-1,-1,2690,d0,,
1.63066E+12,977,-1,-1,-1,2454,d0,,
1.63066E+12,978,-1,-1,-1,2448,d0,,
1.63066E+12,978,-1,-1,-1,2500,d0,,
1.63066E+12,979,-1,-1,-1,2432,d0,,
1.63066E+12,979,-1,-1,-1,2346,d0,,
1.63066E+12,979,-1,-1,-1,2494,d0,,
1.63066E+12,991,-1,-1,-1,2530,d0,,
1.63066E+12,991,-1,-1,-1,2402,d0,,
1.63066E+12,991,-1,-1,-1,2434,d0,,
1.63066E+12,992,-1,-1,-1,2452,d0,,
1.63066E+12,992,-1,-1,-1,2688,d0,,
1.63066E+12,992,-1,-1,-1,2434,d0,,
1.63066E+12,992,-1,-1,-1,2458,d0,,
1.63066E+12,992,-1,-1,-1,2396,d0,,
1.63066E+12,26,-1,-1,-1,2418,d0,,
1.63066E+12,26,-1,-1,-1,2428,d0,,
1.63066E+12,26,-1,-1,-1,2458,d0,,
