Timestamp,Milisecond,Bus Voltage,Load Voltage,Current(mA),Power(mW),Diff
1630602346202,202,-1,-1,-1,2422,d0000000
1630602346202,202,-1,-1,-1,2356,d0000000
1630602346202,202,-1,-1,-1,2406,d0000000
1630602346202,202,-1,-1,-1,2422,d0000000
1630602346203,203,-1,-1,-1,2660,d0000000
1630602346202,202,-1,-1,-1,2382,d0000000
1630602346203,203,-1,-1,-1,2310,d0000000
1630602346203,203,-1,-1,-1,2416,d0000000
1630602346202,202,-1,-1,-1,2418,d0000000
1630602346229,229,-1,-1,-1,2392,d0000000
1630602346229,229,-1,-1,-1,2422,d0000000
1630602346229,229,-1,-1,-1,2422,d0000000
1630602346229,229,-1,-1,-1,2378,d0000000
1630602346229,229,-1,-1,-1,2342,d0000000
1630602346229,229,-1,-1,-1,2422,d0000000
1630602346229,229,-1,-1,-1,2342,d0000000
1630602346229,229,-1,-1,-1,2396,d0000000
1630602346231,231,-1,-1,-1,2416,d0000000
1630602346231,231,-1,-1,-1,2416,d0000000
1630602346231,231,-1,-1,-1,2388,d0000000
1630602346232,232,-1,-1,-1,2408,d0000000
1630602346232,232,-1,-1,-1,2412,d0000000
1630602346232,232,-1,-1,-1,2396,d0000000
1630602346232,232,-1,-1,-1,2386,d0000000
1630602346234,234,-1,-1,-1,2378,d0000000
1630602346234,234,-1,-1,-1,2408,d0000000
1630602346251,251,-1,-1,-1,2386,d0000000
1630602346251,251,-1,-1,-1,2648,d0000000
1630602346251,251,-1,-1,-1,2412,d0000000
1630602346251,251,-1,-1,-1,2396,d0000000
1630602346251,251,-1,-1,-1,2370,d0000000
1630602346251,251,-1,-1,-1,2406,d0000000
1630602346251,251,-1,-1,-1,2382,d0000000
1630602346251,251,-1,-1,-1,2378,d0000000
1630602346285,285,-1,-1,-1,2470,d0000000
1630602346285,285,-1,-1,-1,2432,d0000000
1630602346285,285,-1,-1,-1,2388,d0000000
1630602346285,285,-1,-1,-1,2484,d0000000
1630602346285,285,-1,-1,-1,2452,d0000000
1630602346285,285,-1,-1,-1,2392,d0000000
1630602346285,285,-1,-1,-1,2398,d0000000
1630602346286,286,-1,-1,-1,2432,d0000000
1630602346287,287,-1,-1,-1,2412,d0000000
1630602346287,287,-1,-1,-1,2454,d0000000
1630602346287,287,-1,-1,-1,2442,d0000000
1630602346287,287,-1,-1,-1,2416,d0000000
1630602346288,288,-1,-1,-1,2422,d0000000
1630602346288,288,-1,-1,-1,2412,d0000000
1630602346288,288,-1,-1,-1,2402,d0000000
1630602346288,288,-1,-1,-1,2644,d0000000
1630602346288,288,-1,-1,-1,2330,d0000000
1630602346305,305,-1,-1,-1,2388,d0000000
1630602346305,305,-1,-1,-1,2422,d0000000
1630602346305,305,-1,-1,-1,2386,d0000000
1630602346306,306,-1,-1,-1,2398,d0000000
1630602346306,306,-1,-1,-1,2442,d0000000
1630602346306,306,-1,-1,-1,2340,d0000000
1630602346306,306,-1,-1,-1,2392,d0000000
1630602346306,306,-1,-1,-1,2334,d0000000
1630602346306,306,-1,-1,-1,2520,d0000000
1630602346306,306,-1,-1,-1,2412,d0000000
1630602346332,332,-1,-1,-1,2402,d0000000
1630602346332,332,-1,-1,-1,2406,d0000000
1630602346332,332,-1,-1,-1,2416,d0000000
1630602346332,332,-1,-1,-1,2566,d0000000
1630602346333,333,-1,-1,-1,2392,d0000000
1630602346333,333,-1,-1,-1,2412,d0000000
1630602346333,333,-1,-1,-1,2418,d0000000
1630602346333,333,-1,-1,-1,2382,d0000000
1630602346333,333,-1,-1,-1,2388,d0000000
1630602346333,333,-1,-1,-1,2366,d0000000
1630602346333,333,-1,-1,-1,2396,d0000000
1630602346334,334,-1,-1,-1,2412,d0000000
1630602346335,335,-1,-1,-1,2402,d0000000
1630602346335,335,-1,-1,-1,2422,d0000000
1630602346335,335,-1,-1,-1,2560,d0000000
1630602346335,335,-1,-1,-1,2382,d0000000
1630602346335,335,-1,-1,-1,2416,d0000000
1630602346350,350,-1,-1,-1,2402,d0000000
1630602346351,351,-1,-1,-1,2352,d0000000
1630602346351,351,-1,-1,-1,2402,d0000000
1630602346351,351,-1,-1,-1,2408,d0000000
1630602346351,351,-1,-1,-1,2398,d0000000
1630602346351,351,-1,-1,-1,2412,d0000000
1630602346351,351,-1,-1,-1,2418,d0000000
1630602346351,351,-1,-1,-1,2382,d0000000
1630602346381,381,-1,-1,-1,2536,d0000000
1630602346382,382,-1,-1,-1,2392,d0000000
1630602346382,382,-1,-1,-1,2388,d0000000
1630602346382,382,-1,-1,-1,2582,d0000000
1630602346382,382,-1,-1,-1,2432,d0000000
1630602346382,382,-1,-1,-1,2392,d0000000
1630602346382,382,-1,-1,-1,2412,d0000000
1630602346383,383,-1,-1,-1,2408,d0000000
1630602346384,384,-1,-1,-1,2530,d0000000
1630602346384,384,-1,-1,-1,2412,d0000000
1630602346384,384,-1,-1,-1,2418,d0000000
1630602346384,384,-1,-1,-1,2392,d0000000
1630602346384,384,-1,-1,-1,2398,d0000000
1630602346384,384,-1,-1,-1,2386,d0000000
1630602346384,384,-1,-1,-1,2396,d0000000
1630602346385,385,-1,-1,-1,2424,d0000000
1630602346385,385,-1,-1,-1,2408,d0000000
1630602346401,401,-1,-1,-1,2382,d0000000
1630602346401,401,-1,-1,-1,2306,d0000000
1630602346402,402,-1,-1,-1,2370,d0000000
1630602346402,402,-1,-1,-1,2366,d0000000
1630602346402,402,-1,-1,-1,2408,d0000000
1630602346402,402,-1,-1,-1,2418,d0000000
1630602346402,402,-1,-1,-1,2396,d0000000
1630602346402,402,-1,-1,-1,2388,d0000000
1630602346402,402,-1,-1,-1,2412,d0000000
1630602346428,428,-1,-1,-1,2378,d0000000
1630602346428,428,-1,-1,-1,2336,d0000000
1630602346429,429,-1,-1,-1,2412,d0000000
1630602346429,429,-1,-1,-1,2388,d0000000
1630602346429,429,-1,-1,-1,2398,d0000000
1630602346429,429,-1,-1,-1,2418,d0000000
1630602346429,429,-1,-1,-1,2416,d0000000
1630602346429,429,-1,-1,-1,2398,d0000000
1630602346429,429,-1,-1,-1,2382,d0000000
1630602346429,429,-1,-1,-1,2424,d0000000
1630602346430,430,-1,-1,-1,2398,d0000000
1630602346430,430,-1,-1,-1,2402,d0000000
1630602346430,430,-1,-1,-1,2408,d0000000
1630602346431,431,-1,-1,-1,2418,d0000000
1630602346432,432,-1,-1,-1,2388,d0000000
1630602346432,432,-1,-1,-1,2398,d0000000
1630602346432,432,-1,-1,-1,2520,d0000000
1630602346445,445,-1,-1,-1,2406,d0000000
1630602346446,446,-1,-1,-1,2350,d0000000
1630602346446,446,-1,-1,-1,2746,d0000000
1630602346478,478,-1,-1,-1,2424,d0000000
1630602346479,479,-1,-1,-1,2408,d0000000
1630602346479,479,-1,-1,-1,2412,d0000000
1630602346479,479,-1,-1,-1,2428,d0000000
1630602346479,479,-1,-1,-1,2398,d0000000
1630602346479,479,-1,-1,-1,2388,d0000000
1630602346479,479,-1,-1,-1,2642,d0000000
1630602346479,479,-1,-1,-1,2392,d0000000
1630602346479,479,-1,-1,-1,2386,d0000000
1630602346479,479,-1,-1,-1,2376,d0000000
1630602346479,479,-1,-1,-1,2716,d0000000
1630602346479,479,-1,-1,-1,2396,d0000000
1630602346479,479,-1,-1,-1,2398,d0000000
1630602346480,480,-1,-1,-1,2422,d0000000
1630602346481,481,-1,-1,-1,2416,d0000000
1630602346481,481,-1,-1,-1,2386,d0000000
1630602346481,481,-1,-1,-1,2402,d0000000
1630602346497,497,-1,-1,-1,2406,d0000000
1630602346497,497,-1,-1,-1,2392,d0000000
1630602346497,497,-1,-1,-1,2392,d0000000
1630602346497,497,-1,-1,-1,2408,d0000000
1630602346498,498,-1,-1,-1,2412,d0000000
1630602346498,498,-1,-1,-1,2382,d0000000
1630602346498,498,-1,-1,-1,2408,d0000000
1630602346498,498,-1,-1,-1,2412,d0000000
1630602346498,498,-1,-1,-1,2398,d0000000
1630602346498,498,-1,-1,-1,2396,d0000000
1630602346498,498,-1,-1,-1,2500,d0000000
1630602346500,500,-1,-1,-1,2750,d0000000
1630602346500,500,-1,-1,-1,2510,d0000000
1630602346500,500,-1,-1,-1,2524,d0000000
1630602346500,500,-1,-1,-1,2546,d0000000
1630602346529,529,-1,-1,-1,2546,d0000000
1630602346530,530,-1,-1,-1,2530,d0000000
1630602346530,530,-1,-1,-1,2556,d0000000
1630602346530,530,-1,-1,-1,2550,d0000000
1630602346530,530,-1,-1,-1,2914,d0000000
1630602346530,530,-1,-1,-1,2542,d0000000
1630602346531,531,-1,-1,-1,2514,d0000000
1630602346531,531,-1,-1,-1,2778,d0000000
1630602346531,531,-1,-1,-1,2514,d0000000
1630602346531,531,-1,-1,-1,2550,d0000000
1630602346531,531,-1,-1,-1,2534,d0000000
1630602346532,532,-1,-1,-1,2510,d0000000
1630602346532,532,-1,-1,-1,2546,d0000000
1630602346532,532,-1,-1,-1,2562,d0000000
1630602346532,532,-1,-1,-1,2534,d0000000
1630602346532,532,-1,-1,-1,2524,d0000000
1630602346532,532,-1,-1,-1,2562,d0000000
1630602346545,545,-1,-1,-1,2526,d0000000
1630602346546,546,-1,-1,-1,2606,d0000000
1630602346546,546,-1,-1,-1,2550,d0000000
1630602346575,575,-1,-1,-1,2540,d0000000
1630602346575,575,-1,-1,-1,2576,d0000000
1630602346575,575,-1,-1,-1,2520,d0000000
1630602346576,576,-1,-1,-1,2906,d0000000
1630602346576,576,-1,-1,-1,2552,d0000000
1630602346576,576,-1,-1,-1,2886,d0000000
1630602346576,576,-1,-1,-1,2560,d0000000
1630602346576,576,-1,-1,-1,2560,d0000000
1630602346576,576,-1,-1,-1,2550,d0000000
1630602346576,576,-1,-1,-1,2524,d0000000
1630602346576,576,-1,-1,-1,2546,d0000000
1630602346576,576,-1,-1,-1,2798,d0000000
1630602346576,576,-1,-1,-1,2542,d0000000
1630602346576,576,-1,-1,-1,2520,d0000000
1630602346576,576,-1,-1,-1,2496,d0000000
1630602346577,577,-1,-1,-1,2550,d0000000
1630602346577,577,-1,-1,-1,2536,d0000000
1630602346590,590,-1,-1,-1,2514,d0000000
1630602346590,590,-1,-1,-1,2526,d0000000
1630602346590,590,-1,-1,-1,2478,d0000000
1630602346590,590,-1,-1,-1,2612,d0000000
1630602346590,590,-1,-1,-1,2526,d0000000
1630602346626,626,-1,-1,-1,2542,d0000000
1630602346627,627,-1,-1,-1,2526,d0000000
1630602346627,627,-1,-1,-1,2526,d0000000
1630602346627,627,-1,-1,-1,2788,d0000000
1630602346627,627,-1,-1,-1,2458,d0000000
1630602346627,627,-1,-1,-1,2516,d0000000
1630602346627,627,-1,-1,-1,2552,d0000000
1630602346627,627,-1,-1,-1,2540,d0000000
1630602346627,627,-1,-1,-1,2566,d0000000
1630602346627,627,-1,-1,-1,2622,d0000000
1630602346627,627,-1,-1,-1,2530,d0000000
1630602346628,628,-1,-1,-1,2536,d0000000
1630602346627,627,-1,-1,-1,2688,d0000000
1630602346628,628,-1,-1,-1,2432,d0000000
1630602346628,628,-1,-1,-1,2536,d0000000
1630602346628,628,-1,-1,-1,2752,d0000000
1630602346628,628,-1,-1,-1,2530,d0000000
1630602346640,640,-1,-1,-1,2524,d0000000
1630602346640,640,-1,-1,-1,2720,d0000000
1630602346640,640,-1,-1,-1,2524,d0000000
1630602346640,640,-1,-1,-1,2534,d0000000
1630602346640,640,-1,-1,-1,2566,d0000000
1630602346640,640,-1,-1,-1,2526,d0000000
1630602346641,641,-1,-1,-1,2530,d0000000
1630602346641,641,-1,-1,-1,2468,d0000000
1630602346641,641,-1,-1,-1,2900,d0000000
1630602346673,673,-1,-1,-1,2516,d0000000
1630602346673,673,-1,-1,-1,2582,d0000000
1630602346673,673,-1,-1,-1,2550,d0000000
1630602346674,674,-1,-1,-1,2536,d0000000
1630602346674,674,-1,-1,-1,2752,d0000000
1630602346674,674,-1,-1,-1,2536,d0000000
1630602346675,675,-1,-1,-1,2556,d0000000
1630602346675,675,-1,-1,-1,2520,d0000000
1630602346675,675,-1,-1,-1,2524,d0000000
1630602346675,675,-1,-1,-1,2552,d0000000
1630602346675,675,-1,-1,-1,2868,d0000000
1630602346675,675,-1,-1,-1,2560,d0000000
1630602346675,675,-1,-1,-1,2536,d0000000
1630602346675,675,-1,-1,-1,2546,d0000000
1630602346675,675,-1,-1,-1,2536,d0000000
1630602346675,675,-1,-1,-1,2496,d0000000
1630602346676,676,-1,-1,-1,2576,d0000000
1630602346692,692,-1,-1,-1,2552,d0000000
1630602346692,692,-1,-1,-1,2516,d0000000
1630602346692,692,-1,-1,-1,2530,d0000000
1630602346692,692,-1,-1,-1,2552,d0000000
1630602346693,693,-1,-1,-1,2704,d0000000
1630602346693,693,-1,-1,-1,2534,d0000000
1630602346693,693,-1,-1,-1,2552,d0000000
1630602346693,693,-1,-1,-1,2490,d0000000
1630602346693,693,-1,-1,-1,2534,d0000000
1630602346726,726,-1,-1,-1,2526,d0000000
1630602346727,727,-1,-1,-1,2514,d0000000
1630602346727,727,-1,-1,-1,2520,d0000000
1630602346727,727,-1,-1,-1,2542,d0000000
1630602346727,727,-1,-1,-1,2520,d0000000
1630602346727,727,-1,-1,-1,2812,d0000000
1630602346727,727,-1,-1,-1,2468,d0000000
1630602346727,727,-1,-1,-1,2550,d0000000
1630602346727,727,-1,-1,-1,2536,d0000000
1630602346727,727,-1,-1,-1,2520,d0000000
1630602346728,728,-1,-1,-1,2560,d0000000
1630602346728,728,-1,-1,-1,2596,d0000000
1630602346728,728,-1,-1,-1,2516,d0000000
1630602346728,728,-1,-1,-1,2536,d0000000
1630602346729,729,-1,-1,-1,2556,d0000000
1630602346729,729,-1,-1,-1,2432,d0000000
1630602346729,729,-1,-1,-1,2904,d0000000
1630602346740,740,-1,-1,-1,2552,d0000000
1630602346741,741,-1,-1,-1,2542,d0000000
1630602346741,741,-1,-1,-1,2530,d0000000
1630602346741,741,-1,-1,-1,2542,d0000000
1630602346741,741,-1,-1,-1,2552,d0000000
1630602346741,741,-1,-1,-1,2516,d0000000
1630602346741,741,-1,-1,-1,2530,d0000000
1630602346741,741,-1,-1,-1,2766,d0000000
1630602346741,741,-1,-1,-1,2900,d0000000
1630602346774,774,-1,-1,-1,2480,d0000000
1630602346775,775,-1,-1,-1,2612,d0000000
1630602346775,775,-1,-1,-1,2612,d0000000
1630602346775,775,-1,-1,-1,2530,d0000000
1630602346775,775,-1,-1,-1,2524,d0000000
1630602346776,776,-1,-1,-1,2576,d0000000
1630602346776,776,-1,-1,-1,2536,d0000000
1630602346776,776,-1,-1,-1,2516,d0000000
1630602346776,776,-1,-1,-1,2536,d0000000
1630602346776,776,-1,-1,-1,2550,d0000000
1630602346776,776,-1,-1,-1,2524,d0000000
1630602346776,776,-1,-1,-1,2524,d0000000
1630602346776,776,-1,-1,-1,2772,d0000000
1630602346776,776,-1,-1,-1,2540,d0000000
1630602346776,776,-1,-1,-1,2514,d0000000
1630602346777,777,-1,-1,-1,2530,d0000000
1630602346777,777,-1,-1,-1,2504,d0000000
1630602346791,791,-1,-1,-1,2530,d0000000
1630602346791,791,-1,-1,-1,2530,d0000000
1630602346791,791,-1,-1,-1,2542,d0000000
1630602346791,791,-1,-1,-1,2530,d0000000
1630602346791,791,-1,-1,-1,2510,d0000000
1630602346791,791,-1,-1,-1,2576,d0000000
1630602346791,791,-1,-1,-1,2668,d0000000
1630602346791,791,-1,-1,-1,2514,d0000000
1630602346792,792,-1,-1,-1,2520,d0000000
1630602346824,824,-1,-1,-1,2560,d0000000
1630602346824,824,-1,-1,-1,2622,d0000000
1630602346824,824,-1,-1,-1,2526,d0000000
1630602346824,824,-1,-1,-1,2550,d0000000
1630602346824,824,-1,-1,-1,2526,d0000000
1630602346824,824,-1,-1,-1,2514,d0000000
1630602346825,825,-1,-1,-1,2514,d0000000
1630602346825,825,-1,-1,-1,2668,d0000000
1630602346825,825,-1,-1,-1,2524,d0000000
1630602346825,825,-1,-1,-1,2520,d0000000
1630602346825,825,-1,-1,-1,2534,d0000000
1630602346825,825,-1,-1,-1,2566,d0000000
1630602346825,825,-1,-1,-1,2920,d0000000
1630602346826,826,-1,-1,-1,2514,d0000000
1630602346826,826,-1,-1,-1,2546,d0000000
1630602346827,827,-1,-1,-1,2536,d0000000
1630602346827,827,-1,-1,-1,2524,d0000000
1630602346840,840,-1,-1,-1,2506,d0000000
1630602346840,840,-1,-1,-1,2650,d0000000
1630602346840,840,-1,-1,-1,2534,d0000000
1630602346840,840,-1,-1,-1,2540,d0000000
1630602346840,840,-1,-1,-1,2534,d0000000
1630602346840,840,-1,-1,-1,2546,d0000000
1630602346840,840,-1,-1,-1,2632,d0000000
1630602346840,840,-1,-1,-1,2448,d0000000
1630602346840,840,-1,-1,-1,2546,d0000000
1630602346876,876,-1,-1,-1,2514,d0000000
1630602346877,877,-1,-1,-1,2550,d0000000
1630602346877,877,-1,-1,-1,2592,d0000000
1630602346877,877,-1,-1,-1,2870,d0000000
1630602346877,877,-1,-1,-1,2534,d0000000
1630602346877,877,-1,-1,-1,2546,d0000000
1630602346878,878,-1,-1,-1,2530,d0000000
1630602346878,878,-1,-1,-1,2428,d0000000
1630602346878,878,-1,-1,-1,2562,d0000000
1630602346878,878,-1,-1,-1,2550,d0000000
1630602346878,878,-1,-1,-1,2536,d0000000
1630602346878,878,-1,-1,-1,2514,d0000000
1630602346878,878,-1,-1,-1,2550,d0000000
1630602346878,878,-1,-1,-1,2552,d0000000
1630602346878,878,-1,-1,-1,2606,d0000000
1630602346879,879,-1,-1,-1,2514,d0000000
1630602346879,879,-1,-1,-1,2500,d0000000
1630602346891,891,-1,-1,-1,2550,d0000000
1630602346891,891,-1,-1,-1,2814,d0000000
1630602346892,892,-1,-1,-1,2552,d0000000
1630602346892,892,-1,-1,-1,2524,d0000000
1630602346892,892,-1,-1,-1,2516,d0000000
1630602346892,892,-1,-1,-1,2526,d0000000
1630602346892,892,-1,-1,-1,2540,d0000000
1630602346892,892,-1,-1,-1,2506,d0000000
1630602346892,892,-1,-1,-1,2550,d0000000
1630602346917,917,-1,-1,-1,2536,d0000000
1630602346917,917,-1,-1,-1,2524,d0000000
1630602346918,918,-1,-1,-1,2534,d0000000
1630602346918,918,-1,-1,-1,2588,d0000000
1630602346918,918,-1,-1,-1,2542,d0000000
1630602346918,918,-1,-1,-1,2510,d0000000
1630602346918,918,-1,-1,-1,2526,d0000000
1630602346918,918,-1,-1,-1,2546,d0000000
1630602346918,918,-1,-1,-1,2524,d0000000
1630602346918,918,-1,-1,-1,2618,d0000000
1630602346918,918,-1,-1,-1,2560,d0000000
1630602346919,919,-1,-1,-1,2552,d0000000
1630602346919,919,-1,-1,-1,2536,d0000000
1630602346919,919,-1,-1,-1,2664,d0000000
1630602346919,919,-1,-1,-1,2546,d0000000
1630602346919,919,-1,-1,-1,2674,d0000000
1630602346919,919,-1,-1,-1,2510,d0000000
1630602346932,932,-1,-1,-1,2530,d0000000
1630602346932,932,-1,-1,-1,2716,d0000000
1630602346932,932,-1,-1,-1,2510,d0000000
1630602346932,932,-1,-1,-1,2556,d0000000
1630602346932,932,-1,-1,-1,2560,d0000000
1630602346932,932,-1,-1,-1,2540,d0000000
1630602346962,962,-1,-1,-1,2542,d0000000
1630602346963,963,-1,-1,-1,2546,d0000000
1630602346964,964,-1,-1,-1,2526,d0000000
1630602346964,964,-1,-1,-1,2536,d0000000
1630602346964,964,-1,-1,-1,2560,d0000000
1630602346964,964,-1,-1,-1,2530,d0000000
1630602346964,964,-1,-1,-1,2772,d0000000
1630602346964,964,-1,-1,-1,2504,d0000000
1630602346965,965,-1,-1,-1,2550,d0000000
1630602346965,965,-1,-1,-1,2556,d0000000
1630602346965,965,-1,-1,-1,2418,d0000000
1630602346966,966,-1,-1,-1,2550,d0000000
1630602346966,966,-1,-1,-1,2540,d0000000
1630602346966,966,-1,-1,-1,2526,d0000000
1630602346967,967,-1,-1,-1,2526,d0000000
1630602346967,967,-1,-1,-1,2550,d0000000
1630602346967,967,-1,-1,-1,2506,d0000000
1630602346982,982,-1,-1,-1,2776,d0000000
1630602346982,982,-1,-1,-1,2782,d0000000
1630602346982,982,-1,-1,-1,2542,d0000000
1630602346982,982,-1,-1,-1,2534,d0000000
1630602346982,982,-1,-1,-1,2520,d0000000
1630602346982,982,-1,-1,-1,2552,d0000000
1630602346982,982,-1,-1,-1,2516,d0000000
1630602346982,982,-1,-1,-1,2814,d0000000
1630602346982,982,-1,-1,-1,2534,d0000000
1630602347010,10,-1,-1,-1,2536,d0000000
1630602347010,10,-1,-1,-1,2478,d0000000
1630602347010,10,-1,-1,-1,2534,d0000000
1630602347010,10,-1,-1,-1,2922,d0000000
1630602347011,11,-1,-1,-1,2556,d0000000
1630602347011,11,-1,-1,-1,2534,d0000000
1630602347011,11,-1,-1,-1,2556,d0000000
1630602347011,11,-1,-1,-1,2556,d0000000
1630602347011,11,-1,-1,-1,2700,d0000000
1630602347011,11,-1,-1,-1,2550,d0000000
1630602347012,12,-1,-1,-1,2916,d0000000
1630602347012,12,-1,-1,-1,2834,d0000000
1630602347012,12,-1,-1,-1,2786,d0000000
1630602347012,12,-1,-1,-1,2808,d0000000
1630602347012,12,-1,-1,-1,3140,d0000000
1630602347012,12,-1,-1,-1,2772,d0000000
1630602347012,12,-1,-1,-1,2782,d0000000
1630602347024,24,-1,-1,-1,3130,d0000000
1630602347024,24,-1,-1,-1,2812,d0000000
1630602347024,24,-1,-1,-1,2812,d0000000
1630602347024,24,-1,-1,-1,2968,d0000000
1630602347024,24,-1,-1,-1,2776,d0000000
1630602347024,24,-1,-1,-1,2776,d0000000
1630602347024,24,-1,-1,-1,2880,d0000000
1630602347063,63,-1,-1,-1,3106,d0000000
1630602347065,65,-1,-1,-1,3356,d0000000
1630602347065,65,-1,-1,-1,2850,d0000000
1630602347065,65,-1,-1,-1,2942,d0000000
1630602347065,65,-1,-1,-1,3080,d0000000
1630602347080,80,-1,-1,-1,3104,d0000000
1630602347080,80,-1,-1,-1,3286,d0000000
1630602347081,81,-1,-1,-1,3084,d0000000
1630602347081,81,-1,-1,-1,3070,d0000000
1630602347081,81,-1,-1,-1,3146,d0000000
1630602347082,82,-1,-1,-1,3178,d0000000
1630602347082,82,-1,-1,-1,3142,d0000000
1630602347100,100,-1,-1,-1,3142,d0000000
1630602347100,100,-1,-1,-1,3126,d0000000
1630602347101,101,-1,-1,-1,3080,d0000000
1630602347101,101,-1,-1,-1,3152,d0000000
1630602347102,102,-1,-1,-1,3074,d0000000
1630602347236,236,-1,-1,-1,3384,d0000000
1630602347237,237,-1,-1,-1,3450,d0000000
1630602347237,237,-1,-1,-1,3060,d0000000
1630602347236,236,-1,-1,-1,3162,d0000000
1630602347237,237,-1,-1,-1,3086,d0000000
1630602347243,243,-1,-1,-1,3132,d0000000
1630602347243,243,-1,-1,-1,3342,d0000000
1630602347243,243,-1,-1,-1,3130,d0000000
1630602347243,243,-1,-1,-1,3060,d0000000
1630602347244,244,-1,-1,-1,3116,d0000000
1630602347250,250,-1,-1,-1,3332,d0000000
1630602347290,290,-1,-1,-1,2792,d0000000
1630602347290,290,-1,-1,-1,2802,d0000000
1630602347290,290,-1,-1,-1,3024,d0000000
1630602347294,294,-1,-1,-1,2776,d0000000
1630602347291,291,-1,-1,-1,2884,d0000000
1630602347294,294,-1,-1,-1,2812,d0000000
1630602347294,294,-1,-1,-1,2804,d0000000
1630602347294,294,-1,-1,-1,2798,d0000000
1630602347290,290,-1,-1,-1,2782,d0000000
1630602347294,294,-1,-1,-1,3132,d0000000
1630602347295,295,-1,-1,-1,2808,d0000000
1630602347295,295,-1,-1,-1,2808,d0000000
1630602347295,295,-1,-1,-1,2778,d0000000
1630602347296,296,-1,-1,-1,2860,d0000000
1630602347295,295,-1,-1,-1,2796,d0000000
1630602347296,296,-1,-1,-1,2832,d0000000
1630602347296,296,-1,-1,-1,2762,d0000000
1630602347296,296,-1,-1,-1,3090,d0000000
1630602347297,297,-1,-1,-1,2814,d0000000
1630602347297,297,-1,-1,-1,2812,d0000000
1630602347297,297,-1,-1,-1,2796,d0000000
1630602347297,297,-1,-1,-1,2802,d0000000
